2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_raw=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_raw
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_preprocessed=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_preprocessed
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_results=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_results
2026-07-03 03:30:14,508 | INFO     | __main__ | nnU-Net environment variables set.
2026-07-03 03:30:14,508 | INFO     | __main__ | Command: nnUNetv2_plan_and_preprocess -d 100 --verify_dataset_integrity -np 8
2026-07-03 03:30:16,411 | INFO     | __main__ | [nnUNet] Fingerprint extraction...
2026-07-03 03:30:16,412 | INFO     | __main__ | [nnUNet] Dataset100_ToothFairy3
2026-07-03 03:30:21,480 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] verify_dataset_integrity Done.
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] If you didn't see any error messages then your dataset is most likely OK!
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:06,174 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:32:06,202 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:09,617 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:   0%|          | 0/532 [00:00<?, ?it/s]
2026-07-03 03:59:14,875 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 328/532 [14:58<04:12,  1.24s/it]
2026-07-03 03:59:15,478 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 329/532 [15:00<04:45,  1.41s/it]
2026-07-03 03:59:17,587 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 330/532 [15:01<03:55,  1.17s/it]
2026-07-03 03:59:23,912 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 332/532 [15:03<03:42,  1.11s/it]
2026-07-03 03:59:26,322 | INFO     | __main__ | [nnUNet] Preprocessing cases:  63%|██████▎   | 334/532 [15:09<06:21,  1.93s/it]
2026-07-03 03:59:27,527 | INFO     | __main__ | [nnUNet] Preprocessing cases:  63%|██████▎   | 335/532 [15:11<06:40,  2.03s/it]
2026-07-03 03:59:28,029 | INFO     | __main__ | [nnUNet] Preprocessing cases:  63%|██████▎   | 336/532 [15:13<05:59,  1.84s/it]
2026-07-03 03:59:30,037 | INFO     | __main__ | [nnUNet] Preprocessing cases:  63%|██████▎   | 337/532 [15:13<04:51,  1.50s/it]
2026-07-03 03:59:33,250 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▎   | 338/532 [15:15<05:16,  1.63s/it]
2026-07-03 03:59:34,555 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▎   | 339/532 [15:18<06:39,  2.07s/it]
2026-07-03 03:59:37,367 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▍   | 340/532 [15:20<05:55,  1.85s/it]
2026-07-03 03:59:37,969 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▍   | 341/532 [15:22<06:46,  2.13s/it]
2026-07-03 03:59:38,070 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▍   | 343/532 [15:23<04:06,  1.30s/it]
2026-07-03 03:59:40,078 | INFO     | __main__ | [nnUNet] Preprocessing cases:  65%|██████▍   | 344/532 [15:23<03:10,  1.01s/it]
2026-07-03 03:59:41,283 | INFO     | __main__ | [nnUNet] Preprocessing cases:  65%|██████▍   | 345/532 [15:25<03:57,  1.27s/it]
2026-07-03 03:59:50,018 | INFO     | __main__ | [nnUNet] Preprocessing cases:  65%|██████▌   | 346/532 [15:26<03:52,  1.25s/it]
2026-07-03 03:59:50,118 | INFO     | __main__ | [nnUNet] Preprocessing cases:  65%|██████▌   | 347/532 [15:35<10:16,  3.33s/it]
2026-07-03 03:59:50,821 | INFO     | __main__ | [nnUNet] Preprocessing cases:  65%|██████▌   | 348/532 [15:35<07:24,  2.41s/it]
2026-07-03 03:59:53,733 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▌   | 349/532 [15:36<05:51,  1.92s/it]
2026-07-03 03:59:53,834 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▌   | 350/532 [15:39<06:42,  2.21s/it]
2026-07-03 03:59:53,934 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▌   | 351/532 [15:39<04:47,  1.59s/it]
2026-07-03 03:59:54,035 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▌   | 352/532 [15:39<03:26,  1.15s/it]
2026-07-03 03:59:54,637 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▋   | 353/532 [15:39<02:29,  1.20it/s]
2026-07-03 04:00:03,973 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 354/532 [15:40<02:16,  1.30it/s]
2026-07-03 04:00:04,977 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 355/532 [15:49<09:48,  3.33s/it]
2026-07-03 04:00:06,584 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 356/532 [15:50<07:43,  2.63s/it]
2026-07-03 04:00:06,986 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 357/532 [15:52<06:46,  2.32s/it]
2026-07-03 04:00:09,696 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 358/532 [15:52<05:04,  1.75s/it]
2026-07-03 04:00:09,897 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 359/532 [15:55<05:52,  2.04s/it]
2026-07-03 04:00:10,299 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 360/532 [15:55<04:15,  1.49s/it]
2026-07-03 04:00:11,905 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 361/532 [15:55<03:18,  1.16s/it]
2026-07-03 04:00:14,317 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 362/532 [15:57<03:40,  1.29s/it]
2026-07-03 04:00:15,221 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 363/532 [15:59<04:35,  1.63s/it]
2026-07-03 04:00:17,228 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 364/532 [16:00<03:57,  1.41s/it]
2026-07-03 04:00:17,931 | INFO     | __main__ | [nnUNet] Preprocessing cases:  69%|██████▊   | 365/532 [16:02<04:25,  1.59s/it]
2026-07-03 04:00:20,441 | INFO     | __main__ | [nnUNet] Preprocessing cases:  69%|██████▉   | 366/532 [16:03<03:39,  1.32s/it]
2026-07-03 04:00:22,348 | INFO     | __main__ | [nnUNet] Preprocessing cases:  69%|██████▉   | 367/532 [16:06<04:37,  1.68s/it]
2026-07-03 04:00:22,649 | INFO     | __main__ | [nnUNet] Preprocessing cases:  69%|██████▉   | 368/532 [16:07<04:46,  1.75s/it]
2026-07-03 04:00:23,252 | INFO     | __main__ | [nnUNet] Preprocessing cases:  69%|██████▉   | 369/532 [16:08<03:34,  1.31s/it]
2026-07-03 04:00:25,259 | INFO     | __main__ | [nnUNet] Preprocessing cases:  70%|██████▉   | 370/532 [16:08<02:58,  1.10s/it]
2026-07-03 04:00:27,768 | INFO     | __main__ | [nnUNet] Preprocessing cases:  70%|██████▉   | 371/532 [16:10<03:40,  1.37s/it]
2026-07-03 04:00:28,270 | INFO     | __main__ | [nnUNet] Preprocessing cases:  70%|██████▉   | 372/532 [16:13<04:34,  1.71s/it]
2026-07-03 04:00:33,288 | INFO     | __main__ | [nnUNet] Preprocessing cases:  70%|███████   | 373/532 [16:13<03:34,  1.35s/it]
2026-07-03 04:00:33,890 | INFO     | __main__ | [nnUNet] Preprocessing cases:  70%|███████   | 374/532 [16:18<06:27,  2.45s/it]
2026-07-03 04:00:35,596 | INFO     | __main__ | [nnUNet] Preprocessing cases:  70%|███████   | 375/532 [16:19<04:57,  1.90s/it]
2026-07-03 04:00:38,206 | INFO     | __main__ | [nnUNet] Preprocessing cases:  71%|███████   | 376/532 [16:21<04:46,  1.84s/it]
2026-07-03 04:00:38,407 | INFO     | __main__ | [nnUNet] Preprocessing cases:  71%|███████   | 377/532 [16:23<05:20,  2.07s/it]
2026-07-03 04:00:39,912 | INFO     | __main__ | [nnUNet] Preprocessing cases:  71%|███████   | 378/532 [16:24<03:52,  1.51s/it]
2026-07-03 04:00:42,321 | INFO     | __main__ | [nnUNet] Preprocessing cases:  71%|███████   | 379/532 [16:25<03:50,  1.51s/it]
2026-07-03 04:00:44,127 | INFO     | __main__ | [nnUNet] Preprocessing cases:  71%|███████▏  | 380/532 [16:27<04:30,  1.78s/it]
2026-07-03 04:00:49,245 | INFO     | __main__ | [nnUNet] Preprocessing cases:  72%|███████▏  | 381/532 [16:29<04:29,  1.79s/it]
2026-07-03 04:00:51,553 | INFO     | __main__ | [nnUNet] Preprocessing cases:  72%|███████▏  | 382/532 [16:34<06:57,  2.79s/it]
2026-07-03 04:00:52,055 | INFO     | __main__ | [nnUNet] Preprocessing cases:  72%|███████▏  | 383/532 [16:37<06:33,  2.64s/it]
2026-07-03 04:00:53,360 | INFO     | __main__ | [nnUNet] Preprocessing cases:  72%|███████▏  | 384/532 [16:37<04:56,  2.00s/it]
2026-07-03 04:00:57,273 | INFO     | __main__ | [nnUNet] Preprocessing cases:  72%|███████▏  | 385/532 [16:38<04:23,  1.79s/it]
2026-07-03 04:00:57,675 | INFO     | __main__ | [nnUNet] Preprocessing cases:  73%|███████▎  | 386/532 [16:42<05:54,  2.43s/it]
2026-07-03 04:00:58,879 | INFO     | __main__ | [nnUNet] Preprocessing cases:  73%|███████▎  | 387/532 [16:43<04:23,  1.82s/it]
2026-07-03 04:01:03,697 | INFO     | __main__ | [nnUNet] Preprocessing cases:  73%|███████▎  | 388/532 [16:44<03:55,  1.64s/it]
2026-07-03 04:01:05,704 | INFO     | __main__ | [nnUNet] Preprocessing cases:  73%|███████▎  | 389/532 [16:49<06:10,  2.59s/it]
2026-07-03 04:01:07,912 | INFO     | __main__ | [nnUNet] Preprocessing cases:  73%|███████▎  | 390/532 [16:51<05:42,  2.42s/it]
2026-07-03 04:01:08,314 | INFO     | __main__ | [nnUNet] Preprocessing cases:  73%|███████▎  | 391/532 [16:53<05:31,  2.35s/it]
2026-07-03 04:01:08,515 | INFO     | __main__ | [nnUNet] Preprocessing cases:  74%|███████▎  | 392/532 [16:53<04:07,  1.77s/it]
2026-07-03 04:01:08,816 | INFO     | __main__ | [nnUNet] Preprocessing cases:  74%|███████▍  | 393/532 [16:54<03:00,  1.30s/it]
2026-07-03 04:01:12,128 | INFO     | __main__ | [nnUNet] Preprocessing cases:  74%|███████▍  | 394/532 [16:54<02:17,  1.00it/s]
2026-07-03 04:01:19,754 | INFO     | __main__ | [nnUNet] Preprocessing cases:  74%|███████▍  | 395/532 [16:57<03:51,  1.69s/it]
2026-07-03 04:01:20,858 | INFO     | __main__ | [nnUNet] Preprocessing cases:  74%|███████▍  | 396/532 [17:05<07:52,  3.47s/it]
2026-07-03 04:01:22,263 | INFO     | __main__ | [nnUNet] Preprocessing cases:  75%|███████▍  | 397/532 [17:06<06:12,  2.76s/it]
2026-07-03 04:01:24,271 | INFO     | __main__ | [nnUNet] Preprocessing cases:  75%|███████▍  | 398/532 [17:07<05:15,  2.36s/it]
2026-07-03 04:01:25,375 | INFO     | __main__ | [nnUNet] Preprocessing cases:  75%|███████▌  | 399/532 [17:09<04:59,  2.25s/it]
2026-07-03 04:01:25,877 | INFO     | __main__ | [nnUNet] Preprocessing cases:  75%|███████▌  | 400/532 [17:10<04:11,  1.91s/it]
2026-07-03 04:01:26,479 | INFO     | __main__ | [nnUNet] Preprocessing cases:  75%|███████▌  | 401/532 [17:11<03:14,  1.49s/it]
2026-07-03 04:01:31,797 | INFO     | __main__ | [nnUNet] Preprocessing cases:  76%|███████▌  | 402/532 [17:12<02:38,  1.22s/it]
2026-07-03 04:01:32,299 | INFO     | __main__ | [nnUNet] Preprocessing cases:  76%|███████▌  | 403/532 [17:17<05:16,  2.45s/it]
2026-07-03 04:01:32,500 | INFO     | __main__ | [nnUNet] Preprocessing cases:  76%|███████▌  | 404/532 [17:17<03:58,  1.87s/it]
2026-07-03 04:01:39,423 | INFO     | __main__ | [nnUNet] Preprocessing cases:  76%|███████▌  | 405/532 [17:18<02:53,  1.37s/it]
2026-07-03 04:01:40,025 | INFO     | __main__ | [nnUNet] Preprocessing cases:  76%|███████▋  | 406/532 [17:25<06:22,  3.03s/it]
2026-07-03 04:01:41,931 | INFO     | __main__ | [nnUNet] Preprocessing cases:  77%|███████▋  | 407/532 [17:25<04:47,  2.30s/it]
2026-07-03 04:01:42,634 | INFO     | __main__ | [nnUNet] Preprocessing cases:  77%|███████▋  | 408/532 [17:27<04:30,  2.18s/it]
2026-07-03 04:01:44,540 | INFO     | __main__ | [nnUNet] Preprocessing cases:  77%|███████▋  | 409/532 [17:28<03:34,  1.74s/it]
2026-07-03 04:01:46,146 | INFO     | __main__ | [nnUNet] Preprocessing cases:  77%|███████▋  | 410/532 [17:30<03:38,  1.79s/it]
2026-07-03 04:01:47,451 | INFO     | __main__ | [nnUNet] Preprocessing cases:  77%|███████▋  | 411/532 [17:31<03:29,  1.73s/it]
2026-07-03 04:01:51,264 | INFO     | __main__ | [nnUNet] Preprocessing cases:  77%|███████▋  | 412/532 [17:33<03:12,  1.61s/it]
2026-07-03 04:01:52,267 | INFO     | __main__ | [nnUNet] Preprocessing cases:  78%|███████▊  | 413/532 [17:36<04:29,  2.27s/it]
2026-07-03 04:01:53,371 | INFO     | __main__ | [nnUNet] Preprocessing cases:  78%|███████▊  | 414/532 [17:37<03:42,  1.89s/it]
2026-07-03 04:01:56,782 | INFO     | __main__ | [nnUNet] Preprocessing cases:  78%|███████▊  | 415/532 [17:38<03:13,  1.65s/it]
2026-07-03 04:01:58,287 | INFO     | __main__ | [nnUNet] Preprocessing cases:  78%|███████▊  | 416/532 [17:42<04:12,  2.18s/it]
2026-07-03 04:01:58,990 | INFO     | __main__ | [nnUNet] Preprocessing cases:  78%|███████▊  | 417/532 [17:43<03:47,  1.98s/it]
2026-07-03 04:02:03,304 | INFO     | __main__ | [nnUNet] Preprocessing cases:  79%|███████▊  | 418/532 [17:44<03:01,  1.60s/it]
2026-07-03 04:02:03,405 | INFO     | __main__ | [nnUNet] Preprocessing cases:  79%|███████▉  | 419/532 [17:48<04:32,  2.41s/it]
2026-07-03 04:02:04,910 | INFO     | __main__ | [nnUNet] Preprocessing cases:  79%|███████▉  | 420/532 [17:48<03:12,  1.72s/it]
2026-07-03 04:02:10,128 | INFO     | __main__ | [nnUNet] Preprocessing cases:  79%|███████▉  | 421/532 [17:50<03:03,  1.65s/it]
2026-07-03 04:02:13,439 | INFO     | __main__ | [nnUNet] Preprocessing cases:  79%|███████▉  | 422/532 [17:55<04:59,  2.72s/it]
2026-07-03 04:02:13,941 | INFO     | __main__ | [nnUNet] Preprocessing cases:  80%|███████▉  | 423/532 [17:59<05:16,  2.90s/it]
2026-07-03 04:02:14,644 | INFO     | __main__ | [nnUNet] Preprocessing cases:  80%|███████▉  | 424/532 [17:59<03:55,  2.18s/it]
2026-07-03 04:02:16,952 | INFO     | __main__ | [nnUNet] Preprocessing cases:  80%|███████▉  | 425/532 [18:00<03:05,  1.74s/it]
2026-07-03 04:02:18,156 | INFO     | __main__ | [nnUNet] Preprocessing cases:  80%|████████  | 426/532 [18:02<03:22,  1.91s/it]
2026-07-03 04:02:21,568 | INFO     | __main__ | [nnUNet] Preprocessing cases:  80%|████████  | 427/532 [18:03<02:58,  1.70s/it]
2026-07-03 04:02:24,077 | INFO     | __main__ | [nnUNet] Preprocessing cases:  80%|████████  | 428/532 [18:07<03:50,  2.21s/it]
2026-07-03 04:02:26,385 | INFO     | __main__ | [nnUNet] Preprocessing cases:  81%|████████  | 429/532 [18:09<03:56,  2.30s/it]
2026-07-03 04:02:26,586 | INFO     | __main__ | [nnUNet] Preprocessing cases:  81%|████████  | 430/532 [18:11<03:54,  2.30s/it]
2026-07-03 04:02:28,392 | INFO     | __main__ | [nnUNet] Preprocessing cases:  81%|████████  | 431/532 [18:12<02:48,  1.67s/it]
2026-07-03 04:02:29,897 | INFO     | __main__ | [nnUNet] Preprocessing cases:  81%|████████  | 432/532 [18:13<02:51,  1.71s/it]
2026-07-03 04:02:30,299 | INFO     | __main__ | [nnUNet] Preprocessing cases:  81%|████████▏ | 433/532 [18:15<02:43,  1.65s/it]
2026-07-03 04:02:30,801 | INFO     | __main__ | [nnUNet] Preprocessing cases:  82%|████████▏ | 434/532 [18:15<02:05,  1.28s/it]
2026-07-03 04:02:35,917 | INFO     | __main__ | [nnUNet] Preprocessing cases:  82%|████████▏ | 435/532 [18:16<01:41,  1.04s/it]
2026-07-03 04:02:36,720 | INFO     | __main__ | [nnUNet] Preprocessing cases:  82%|████████▏ | 436/532 [18:21<03:37,  2.27s/it]
2026-07-03 04:02:39,429 | INFO     | __main__ | [nnUNet] Preprocessing cases:  82%|████████▏ | 437/532 [18:22<02:53,  1.83s/it]
2026-07-03 04:02:39,931 | INFO     | __main__ | [nnUNet] Preprocessing cases:  82%|████████▏ | 438/532 [18:25<03:16,  2.09s/it]
2026-07-03 04:02:41,636 | INFO     | __main__ | [nnUNet] Preprocessing cases:  83%|████████▎ | 439/532 [18:25<02:30,  1.61s/it]
2026-07-03 04:02:44,545 | INFO     | __main__ | [nnUNet] Preprocessing cases:  83%|████████▎ | 440/532 [18:27<02:31,  1.64s/it]
2026-07-03 04:02:44,746 | INFO     | __main__ | [nnUNet] Preprocessing cases:  83%|████████▎ | 441/532 [18:30<03:04,  2.02s/it]
2026-07-03 04:02:45,348 | INFO     | __main__ | [nnUNet] Preprocessing cases:  83%|████████▎ | 442/532 [18:30<02:12,  1.48s/it]
2026-07-03 04:02:45,850 | INFO     | __main__ | [nnUNet] Preprocessing cases:  83%|████████▎ | 443/532 [18:30<01:48,  1.21s/it]
2026-07-03 04:02:46,252 | INFO     | __main__ | [nnUNet] Preprocessing cases:  83%|████████▎ | 444/532 [18:31<01:28,  1.00s/it]
2026-07-03 04:02:49,863 | INFO     | __main__ | [nnUNet] Preprocessing cases:  84%|████████▎ | 445/532 [18:31<01:11,  1.22it/s]
2026-07-03 04:02:54,080 | INFO     | __main__ | [nnUNet] Preprocessing cases:  84%|████████▍ | 446/532 [18:35<02:22,  1.66s/it]
2026-07-03 04:02:55,184 | INFO     | __main__ | [nnUNet] Preprocessing cases:  84%|████████▍ | 447/532 [18:39<03:26,  2.43s/it]
2026-07-03 04:02:55,986 | INFO     | __main__ | [nnUNet] Preprocessing cases:  84%|████████▍ | 448/532 [18:40<02:50,  2.03s/it]
2026-07-03 04:02:57,792 | INFO     | __main__ | [nnUNet] Preprocessing cases:  84%|████████▍ | 449/532 [18:41<02:17,  1.66s/it]
2026-07-03 04:02:59,097 | INFO     | __main__ | [nnUNet] Preprocessing cases:  85%|████████▍ | 450/532 [18:43<02:19,  1.70s/it]
2026-07-03 04:02:59,197 | INFO     | __main__ | [nnUNet] Preprocessing cases:  85%|████████▍ | 451/532 [18:44<02:08,  1.58s/it]
2026-07-03 04:03:02,909 | INFO     | __main__ | [nnUNet] Preprocessing cases:  85%|████████▍ | 452/532 [18:44<01:31,  1.14s/it]
2026-07-03 04:03:06,721 | INFO     | __main__ | [nnUNet] Preprocessing cases:  85%|████████▌ | 453/532 [18:48<02:30,  1.91s/it]
2026-07-03 04:03:08,827 | INFO     | __main__ | [nnUNet] Preprocessing cases:  85%|████████▌ | 454/532 [18:52<03:13,  2.48s/it]
2026-07-03 04:03:09,229 | INFO     | __main__ | [nnUNet] Preprocessing cases:  86%|████████▌ | 455/532 [18:54<03:02,  2.37s/it]
2026-07-03 04:03:09,630 | INFO     | __main__ | [nnUNet] Preprocessing cases:  86%|████████▌ | 456/532 [18:54<02:15,  1.78s/it]
2026-07-03 04:03:11,536 | INFO     | __main__ | [nnUNet] Preprocessing cases:  86%|████████▌ | 457/532 [18:55<01:42,  1.37s/it]
2026-07-03 04:03:14,245 | INFO     | __main__ | [nnUNet] Preprocessing cases:  86%|████████▌ | 458/532 [18:57<01:53,  1.53s/it]
2026-07-03 04:03:14,947 | INFO     | __main__ | [nnUNet] Preprocessing cases:  86%|████████▋ | 459/532 [18:59<02:17,  1.88s/it]
2026-07-03 04:03:15,048 | INFO     | __main__ | [nnUNet] Preprocessing cases:  86%|████████▋ | 460/532 [19:00<01:50,  1.53s/it]
2026-07-03 04:03:16,954 | INFO     | __main__ | [nnUNet] Preprocessing cases:  87%|████████▋ | 461/532 [19:00<01:18,  1.10s/it]
2026-07-03 04:03:23,373 | INFO     | __main__ | [nnUNet] Preprocessing cases:  87%|████████▋ | 462/532 [19:02<01:33,  1.34s/it]
2026-07-03 04:03:23,875 | INFO     | __main__ | [nnUNet] Preprocessing cases:  87%|████████▋ | 463/532 [19:08<03:17,  2.86s/it]
2026-07-03 04:03:25,981 | INFO     | __main__ | [nnUNet] Preprocessing cases:  87%|████████▋ | 464/532 [19:09<02:26,  2.16s/it]
2026-07-03 04:03:26,082 | INFO     | __main__ | [nnUNet] Preprocessing cases:  87%|████████▋ | 465/532 [19:11<02:23,  2.14s/it]
2026-07-03 04:03:26,484 | INFO     | __main__ | [nnUNet] Preprocessing cases:  88%|████████▊ | 466/532 [19:11<01:40,  1.53s/it]
2026-07-03 04:03:32,501 | INFO     | __main__ | [nnUNet] Preprocessing cases:  88%|████████▊ | 467/532 [19:12<01:17,  1.19s/it]
2026-07-03 04:03:34,708 | INFO     | __main__ | [nnUNet] Preprocessing cases:  88%|████████▊ | 468/532 [19:18<02:48,  2.64s/it]
2026-07-03 04:03:37,015 | INFO     | __main__ | [nnUNet] Preprocessing cases:  88%|████████▊ | 469/532 [19:20<02:38,  2.51s/it]
2026-07-03 04:03:40,125 | INFO     | __main__ | [nnUNet] Preprocessing cases:  88%|████████▊ | 470/532 [19:22<02:31,  2.45s/it]
2026-07-03 04:03:42,231 | INFO     | __main__ | [nnUNet] Preprocessing cases:  89%|████████▊ | 471/532 [19:25<02:41,  2.65s/it]
2026-07-03 04:03:42,934 | INFO     | __main__ | [nnUNet] Preprocessing cases:  89%|████████▊ | 472/532 [19:27<02:29,  2.48s/it]
2026-07-03 04:03:43,436 | INFO     | __main__ | [nnUNet] Preprocessing cases:  89%|████████▉ | 473/532 [19:28<01:55,  1.95s/it]
2026-07-03 04:03:44,539 | INFO     | __main__ | [nnUNet] Preprocessing cases:  89%|████████▉ | 474/532 [19:29<01:27,  1.52s/it]
2026-07-03 04:03:45,041 | INFO     | __main__ | [nnUNet] Preprocessing cases:  89%|████████▉ | 475/532 [19:30<01:19,  1.39s/it]
2026-07-03 04:03:46,345 | INFO     | __main__ | [nnUNet] Preprocessing cases:  89%|████████▉ | 476/532 [19:30<01:02,  1.12s/it]
